,text,label
778,这新冠病情真是一天一个样，一天天真有节目，白天时就偶尔咳。一到睡觉的时候这病毒可能想起来一天没作我了，晚上必须得作作你！“来吧！咳嗽吧！一宿别睡啦！”给我气的半袖半夜也么不睡了！就咳！我看能咳成什么程度！,1
779,在我四刷球2的这几天时间里，我们组多了5份要办的新冠死亡讨论。疫情从来没有消失，所谓的恢复正常也永远不会到来。没有防疫，最终就没有一切。PS：我当然是休息时间出来看的电影，医院永远有医生值班。,1
780,新冠不可怕，可怕的是上级给你带来的不公平和压榨，使医护人员身心疲惫的，心寒的始作俑者到底是谁！,2
781,郑州：“绝不辜负全体市民的期望”。,0
782,失去味觉的不知道多少天，吃什么都没味，对一个吃货而言也太悲惨了。,2
783,无知者无畏,2
784,个人打算如果轻微感染，症状只是发热干咳，我不一定去挤发热门诊！海外亲戚经验两天退热，六天抗原转阴。时间成本少一些,1
785,保定，过峰了！,0
786,可能是近期准备要开始实施自费做核酸了，热搜开始铺垫各种压力大。,1
787,外宣工作一塌糊涂！,2
788,有些小县城，一直防疫压力大的，比如边境小县城。有些小县城，以前一直没有疫情的，现在也有疫情了，苦于没钱没人，平时常态防疫体系建设就捉襟见肘，一抗疫，光核酸就没什么钱，别说其他方面了。没钱是一方面，而抗疫的各项经验又基本空白，所以亚历山大。,1
789,当新冠遇上圣诞昨晚晨晨把圣诞袜放到门口，等着圣诞老人来送礼物，满怀期待的睡了觉。今早发现她的圣诞袜里多了一个橙子，一个沙琪玛。也依然很高兴。今晚告诉我，还想吃去年吃的那个糖，自己又默默的把圣诞袜放到了门口。我告诉她圣诞老人就送一次礼物，他太忙，没法送两次。可晨晨依然相信圣诞老人还会给她送礼物。,1
790,后，彻底自由!无官方公告信息!处于彻底失控状态!百姓处于俩眼一抹黑状态盲目乐观，盲目悲观影响最终胜利（不论残多少，死多少，病毒终会被时间淘汰）望各省、市、直辖市、自治区、县、镇、村机构，新年新气象，快速振作起来。充分利用原有方法，实时统计公告各级医院，社区服务中心，卫生院，私人诊所，以及家庭自检数据!尤其是死亡数据统计分析!为最终胜利，做好准备!各级专家做好反思，反省!勿再卖锅，判锅!倍叛人民终会挫骨扬灰。,2
791,都是国家对疫情把控的恰到好处，感谢有国有家！,0
792,也没官宣新冠病毒消失了呀,1
793,今天去新小区，连续走了几层楼，好几家有门磁。动态清零压力山大，还好不是一刀切。,1
794,不想发言，就看看。,1
795,喜提2天，在这边挂水碰见个小哥哥吐槽，过年7天，来医院5天。新冠引起的肺炎，验血不合格3天，已经3次不合格了，现在挂水的第7天，手都青了，没地方扎针了……让护士自己挑地方吧。,2
796,黄冈商场没二十四小时核酸进不了门，买菜的都是老人多，导致商场冷冷清清的。,1
797,既然要道歉就真诚一点。谈的是如何落实解除封控，谈的如何解决不再一刀切。结果还要拉个所谓先进典型出来宣传。这是你该宣传的时候吗？那么多人因为不科学不精准的防疫生活受影响？你要拉个人出来告诉大家我们郑州说的其实还是又不错的地方的。这是属于和全体被封控受损失的人抬杠。,2
798,全国开放，国家保护我们三年，往后日子，自己保护好自己。,1
799,深圳什么时候才能只看绿码，我真的好羡慕广州！,0
800,今天的上海发布轨迹都是好开心的地点，酒吧网咖餐厅样样有。这才是愉快的国庆假期啊。,0
801,保定小市民前来报告：目前家里哥哥姐姐父母全都阳过了，截止到今天全都痊愈。我个人出行，坚持口罩，带好消毒措施做好，不聚集。我个人并没有阳。目前周围的朋友基本上都阳过了，并且痊愈。保定这个城市将会成为全国第一个彻底解放，彻底击败病毒的城市。没有医疗挤兑，没有重症死亡。,0
802,一次次的配合换来了什么？明明看到的丑陋的一面，还要去配合自己不愿意做的事，意义何在？当所有的事情现在我们对立面的时候，为什么不能选择自救，力量是大家具起来了的，团结一致才能有希望。这样的日子什么时候是个头，医院没有人看病学校不再教育育人房贷车贷所有的所有都在暂停，任何一个都能压垮人。看不到未来生活没了希望像一个待宰的羔羊任人摆布，一年两年三年十年！什么时候是个头？什么时候能恢复正常，难道要一直这样，那活着的意义何在，希望何在。,2
803,挺多阳性居家隔离的，自然不会大幅增加。话题下阴阳怪气的人想证明什么？,1
804,前段时间有媒体报道了，原因说了很多，但重点只有一个，小县城财政收入本来就无法支撑大规模的核酸检测，更何况现在动不动就静默封控，导致社会经济进一步萧条。之前还是全国医保承担，现在哪来的钱为全民核酸检测买单。,2
805,此次疫情暴发突然来势凶猛情况复杂，接下来的剧本如下，最后一波就叫欧米伽，Ω是希腊字母中的第24个，也是最后一个。可以代指“终结”。欧米伽、字面上的意思是“大O”（omega），以便与字母“奥米克戎”（omicron，小O）区别。对，之前这一波传染性爆棚的毒株就叫“奥米克戎”，它只是小o。,1
806,受疫情影响，今年的樱花季都没有去看。在樱花满开之前，就被封闭了如今解封了却依旧危机四伏希望疫情早日结束。,1
807,一切回归正常，可是真的能正常吗？,2
808,身边没啥感觉了，但是还在戴口罩，以前只有空气不好时才戴。,1
809,如果你们进来我微博了，我知道你们也看不到我想要说的话！面对疫情，我真的有话要说！家人们，面对疫情，我们已经没有退路可言！总之，保护好自己就是对祖国的热爱！保护好自己就是对祖国的贡献！,1
810,自从阳康，真的虚了很多，苦涩。,2
811,疫情与病毒，又对欧美国家开始新一轮侵蚀，这轮侵蚀规模和严重性，将大大超出任何以往国家地区和人数。尽管有些人打了疫苗，但对于新型冠状病毒来说，毫不在乎防范和还手之力，足以摧枯拉朽之势，让人类再次面临严峻挑战和生死考验。其实，防范这种“特殊病毒”根本没有什么时间性，只能看其每一个的命运罢了。不过，博大精深的中医，仍然是各种变异新冠的坚定克星。,0
812,压力相当大，就以广安来说，本来国庆节要去广安参加婚礼做伴郎，但因为疫情取消了。为什么取消，因为不能办酒席，毕竟考虑疫情问题。之前广安有疫情的时候，就听说非常紧张。或者不说小县城了，你就北上广，谁压力小……唉。,2
813,希望国家关注下口罩吧，口罩是很有效的防护措施，现在出门，路上很多人都不管不顾的不戴口罩，或者不好好戴口罩，作为一直阴着的，抗战经验就是有效防护很有用，口罩手套通风，尤其是N95，怎么就不当回事呢，希望国家宣传要求一下，保护下人民安全。,1
814,我们严重低估的情况是谁造成的？之前牛哄哄的专家为何那么乐观？如今的惨痛的现实能证明之前错了吗？究竟谁该对此负责？难道不该追究吗？,2
815,用数据说话，给群众一个交代，这样就不会引起大家的恐慌了！,1
816,严格管控的时候，每天不断新增病例，全面放开了，每天新增一千多，医院也没有拥挤，但新冠常备药可以全国缺货，互联网电商没有地域优越，那广州复课开学了吗？,1
817,我们是回归日常，并不是放开和躺平。,1
818,历时八天，终于转阴。就剩下咳嗽、鼻塞和完全的嗅觉失灵。才发现薄荷的清凉感是靠鼻子感知的，自从嗅觉失灵，洗发水都不凉了。刚开始朵朵阳了的时候，家里的状态有点像过年，老公也不加班了，孩子们也不出门了，一家人窝在家里，两个娃又闹又笑。但当大人倒下，尤其是一起倒，一切就开始乱套。我以前最讨厌熬这个字，但这八天，真是一天天熬过来的，各种朋友群里也看到好多人没熬过这个冬天，悲伤。,2
819,点进来话题发现内容很奇怪，并没有看到想要的微博内容与话题。常态化管理的区域竟然被封在家里整整十天了，全程静默，买药看病打车都是问题，这是我今年经历的最大的笑话。再一次变成了四年前的愤青状态。,2
820,感染过程中的身体数据变化估计很多我们的粉丝都已经阳康了吧，或者有些还在痛苦的，正在生病的过程中。今天邹指导就来简单说说，他在阳的过程中身体数据的一些变化，不是一个特别科学的分析，只是一些观察，或许可以给一些常年运动的小伙伴们一些参考，在生病前身体给出了什么样的信号。,1
821,未来谈起新冠疫情，疫情第一年会成为一段佳话，从第二年开始会成为一段笑话。呵呵，切。,2
822,玛德，小区两天都不组织做核酸了，怎么连续七天阴性？还要不要解封？,2
823,算是彻底放开了，老家十八线小县城已经停止常态化核酸了，公共场所也不查核酸了，场所码都不用扫。希望2023年能够脱掉口罩，一切恢复如初！,0
824,最近有些浑身不得劲儿～不知道还会不会有其他症状～,1
