,text,label
42,有个求美者问我一个问题：李医生，我前段时间在你这做了脂肪填充现在我阳了发高烧，我填充的脂肪会不会存活率降低啊很不幸有可能。因为发烧是人体的一种消耗的过程，所以一定要加强营养。,1
43,我老公第一次感染的时候处理及时所以没啥受罪，觉得这病毒就那样。。不过他18天后工作起来很卖力跑来跑去第二天就开始咳嗽胸闷气喘发烧，心率一百多以为自己要死了，及时处理后舒服了很多。过一天开电瓶车露后脑勺，以为中午太阳大不会着凉没戴围巾，结果当天晚上要捧着脑袋才敢咳嗽不然头痛欲裂，半夜两点半爬起来给他艾灸啥的一直到四点多才睡。第二天针灸后一晚上又睡好了。这个病毒总是趁虚而入死灰复燃。,2
44,嗓子吞刀片的姐妹看看，不吃橙子也能不疼,1
45,阳性第11天，第7天转阴，身子骨还是有点虚，实话实说啊我自认为自己体格子算好的，确实后期有影响。乏力，精神不集中，晚上2点睡觉得我，11点就困的不信行了。,1
46,现在阳性症状让人害怕吗，不是，是随之而来的各种麻烦和各种强制隔离消费，一边放开一边做核酸，这是想试试人传人速度能有多快？,2
47,为了抗疫情，连生命都不管，到底是救命重要，还是疫情重要？,2
48,能说因为大多数没去检查吗，就是去做核酸每个医院预约人数都是规定好的几百个多了都不行。,2
49,恐惧第二波疫情的到来，第一波半个月才缓过来，第二波会不会更严重？老、幼、病、孕怎么办？,2
50,中国三年抗疫毁于广州，全国跑毒开始了！,2
51,别说小县城，市中心压力更大，今年已经四次封在家里一个月了。,2
52,有没有没打疫苗的自述啊。,1
53,要不是唐朝时期中医去了西方，现在都没有西医，那个时候的西医感冒放血，放死了总统。美国药监局局长指着中药说，这才是科学。那些迷信科学，迷信现代医学，迷信诺贝尔，迷信临床，迷信实验的人，您真有文化。,2
54,喜欢封控的你们继续封，广州等我回去堂食，爱封别来我这里发疯。,1
55,按理来说，今天是第三天了吧都烧了一天一夜了咋还不退头撑不住了。,2
56,求求了，别演了，干点正事吧……赶紧解封！让我通畅回家！,2
57,看不到哪里有人确诊了，新冠疫苗也不知道哪里有的打了。,1
58,这是2021年发表的，2022年还变本加厉的防控，真是疯魔了。,2
59,广州，重庆，石家庄，保定会不会是靠前达峰然后逐步恢复正常生活的地区？因为这些地方前段有的最先放开，有的前段已经传染了很多人了，很多人先有了抗体。,1
60,孩子们不是都戴了n95，有的只有普通的布口罩，我们是有也不戴更可怜的中国儿童，遮挡对降低感染有效，为了孩子把口罩带上吧，哪怕是医用外科呢？,1
61,卡在江苏的快递还没发，太冷了，这两天压根没出门，看各个群里观念激烈碰撞。,1
62,太难过了，大家居然羡慕着正常的朴实生活，这本来就是我们应该有的！,2
63,前两年，压力一直在大城市，小城市的人都在观望大城市抗疫好象与自己无关，而今年疫情却在小城市发生了，造成了很多小城市的防控压力。原因是什么呢？与之相对应的是，之前核酸检测主要在大城市开展，今年以来全国普及，小城市也在核酸检测常态化。,1
64,无语，不做核酸当然不会增加了,2
65,很多外地IP迫不及待地宣布保定闯关成功。,1
66,早晨去了医院配药，眼药水。回来买了早点，老板娘咳嗽，挺担心她带阳。希望病毒没有污染早点吧！,1
67,放开是大势所趋，单节省的财政支出就是天文数字。大春运即将到来，相信能平稳过渡，不给防疫爱好者攻击借口！,0
68,广州解疯兼堂食新生活第一天，排不上炸猪扒，排不上天妇罗，那吃个白切鸡，去迟卖完了。广州关心的永远是吃，食在广州真的不是说说而已，希望广州越来越好！,0
69,疫情测出了阴性阳性，也测出了人。1床在抢救，3床（头晕病人）家属在那狂喊怎么还不给她们打针影响我们治疗时间。无奈，抽空准备给她打。这个时候来了个6床（窒息病人）马上准备吸氧吸痰，3床家属又炸了，疯狂骂人，6床家属肯肯哀求，3床家属还是不依不饶。我的天，你只是头晕，人家是没命了，为什么会有这么自私的人。,2
70,看到大家都在骂发布会，我就放心了。,2
71,郑州目前疫情这么严重，为啥机动车还是要限行，为啥不取消限行，减少交叉感染机会？疫情期间，郑州交警为啥不能变通一下？另外疫情期间，路上都没有机动车形式了，空荡荡的，但是郑州的天气依然是雾霾笼罩，那么，雾霾天气就不是机动车尾气造成的。,2
72,好想好想我爷爷哦，这该死的新冠为什么非要在冬天开放啊！爷爷走的第22天，我没有爷爷了，明明可以一起过年的,2
73,"富士康现状：薪资翻倍留“老人”招新人。现在工资最高来到了18600元，相比旺季也高出8000元。垃圾本来无人清扫，现在开出价格300元一天，马上报名的志愿者爆满。政府方面已向富士康增派了200名核酸检测人员，以及400名消杀清运力量。留下的一位员工说：“无非是能挣多少钱，以及保障自己的生命安全""",1
74,那怪谁？怪我们老百姓吗？？老百姓不是更惨吗？我真是无语，正常防疫谁都不会说什么？但实际上呢？层层加码。,2
75,我一直很想知道，那些没有发出声音的小城市，在这三年到底是比大城市更自由，还是更凄惨。人们多久做一次核酸，有没有被封控过，怎么离开家，又怎么回来。,1
76,有研究显示，大部分感染新冠以后的症状，在一年以后都能消失，一年……打过疫苗的比没打疫苗的，症状要轻。,1
77,说到管理部门都有压力的时候，可见管辖下的人民，压力可想而知了。,2
78,我终于阳康了，有专家说得了新冠就好比大感冒而已，真的是这样吗？我来说说感受。,1
79,楼下班发烧十几个了，瑟瑟发抖中。,2
80,胃疼为主的上腹部疼痛是新冠后遗症吗？尤其是饭后，胃疼胸口疼嗓子眼堵，吓得我胃镜上腹部ct血常规胰腺标志物都查了，都是挺正常的。有没有一样的朋友？,1
81,"我从阳到现在已经半个多月了，还是喘不上气，浑身没劲气不足。到现在我都想不明白，手机为啥在冰箱里，我觉得自己新冠后遗症还是挺严重的,也不知这个后遗症会持续多久……",2
82,自从近期新冠疫情大范围传播以来，我隔壁邻居再也不从早到晚，无时无刻地念诵“阿弥陀佛”了，这个世界清净多了。,1
83,貌似防疫被骂上热搜的基本都是北方城市，西安、郑州、石家庄轮流坐庄。,2
84,短短一个半月，从96掉到86斤。这10斤秤不知道怎么掉的，是新冠嘛，我觉得之前我得的是干饭株啊。太窒息了，复工前的一个月，我得看着点自己的体重，要不然开学，学生都能给我撞一跟头。起来猛了头晕，走几步道贼累，吃几口饭就饱，我特么不会得厌食症了吧，屎都两天没拉出来过了，晚上还咳咳的也睡不着，快抑郁了都。妈的，好像快没了似的。,2
85,年初三，到今天为止还有些咳嗽，十几天前已经阳康，前前后后持续了一个月.这两天外出发现好多人已经不戴口罩了.春节过后不知道会不会反弹？,1
86,据我所知，确实生活工作恢复了正常，但是阳的肯定越来越多的，不过我们都越来越不关注数字了，生活工作正常就好，身边也有咩了的是自己测抗原出来的，自己隔离，不上报，上报来干嘛呢？过几天就好了。,0
87,是，因为它，我差点成为历史！,2
88,怎么可能消声灭迹呢？今天还刷到一个朋友中招呢？,2
89,幸福是什么呢？是妈妈熬的浓稠梨梨汤，由内而外的温暖好像也没那么难受了,0
90,去年年底中央的决策我相信是正确的，但是付出了许多老年人短时间死亡的巨大代价，这也会成为历史的伤痕，希望你老胡也明白这一点，能记得成就也能记得人间悲剧。,1
91,真是搞笑，广州很多核酸点都停了，普通人都不能自费做核酸，只能给外卖小哥，网约车司机，公交司机和未来三天要出行的人拿车票做凭据的人做核酸。嗯，怎么不算阳性就诊人数并无大幅增加呢。你敢不敢让大家都做核酸看看增加人数。真是翻手为云覆手为雨,2
92,进地铁站要求必须扫码，绿码才能进去，麻烦上海地铁帮忙解释一下不再查验核酸阴性证明的意思，绿码是什么意思？,1
93,感觉你的文字和你的ID不怎么符合，新冠不是没有了，抗体过去了病毒还会回来，毒株也不一样了。到不是要求回到核酸那种日子，自己和家人加强防护，提醒同事同学戴好口罩消好毒就好了，其余的交给运气,1
94,现在不做核酸检测了，真不知道现在是阴是阳，也不知自己阳过没有，当然也不知道转阴了没有，所以更不知道又阳了没有，又转阴了没有。反正稀里糊涂，难受了就吃布洛芬。,1
95,核酸都阴性了，想进去，还得做个抗原。大年初四，在外面站一个小时，也不知道里面吃没吃完饭，何必为难自己人呢。,2
96,希望出去都不用戴口罩了。,0
97,真闻者伤心，听者落泪了郑州社区刘红英书记，疫情就影响了你家阖家团圆，缺席女儿这么重要的18岁生日，得发布会上卖惨，是看不见尿毒症患者做不了透析，得癌症的吃不了药？看不见小宝宝没有奶粉，女孩子们买不到卫生巾？,2
